id,text,aspect,category,polarity,from,to
71,Awesome uni to study at with some lovely people. Unreal campus and facilities.,campus and facilities,education,positive,56,77
72,I had Per for the 110 lab. He's helpful leading up to qual analysis. after that he won't help you. he's not supposed to but i think he takes it a bit too far. he's very funny and cool to be around. One major negative is his being overly picky on quiz answers. nothing is good enough so i just stopped trying. great guy though.,per,education,negative,6,9
73,I had Per for the 110 lab. He's helpful leading up to qual analysis. after that he won't help you. he's not supposed to but i think he takes it a bit too far. he's very funny and cool to be around. One major negative is his being overly picky on quiz answers. nothing is good enough so i just stopped trying. great guy though.,per,education,positive,6,9
78,"He is the Man. Best Teacher i have had. Really teaches you, and will help you. I took him for my first college writing class, has made the rest of my college career way easier. Cant say enough good things. Take his class, you wont be disappointed. You talk movies and have a good time while actually learning real skills",his class,education,positive,211,220
82,"Very straight forward teacher. If your repeating Math85 or an new incoming student taking the course, HIGHLY RECOMMEND you take Professor Astatke.",teacher,education,positive,22,29
83,"Very straight forward teacher. If your repeating Math85 or an new incoming student taking the course, HIGHLY RECOMMEND you take Professor Astatke.",professor astatke,education,positive,128,145
84,"I would describe her as nice-nasty, seems irritated when students ask for clarification",her,education,negative,17,20
86,Very interesting content. Related a lot to current events around the world.,content,education,positive,17,24
88,"CS 446 is a great course for anyone who is interested in becoming a software engineer. It covers a wide range of topics including architectures, design patterns, stakeholder management, release engineering and many more. The course is mainly project-based, and the exam is really not that hard. The only downside is that the course makes you use android, which makes it hard to adhere to some of the requirements( using two architectures and two design patterns). It made me feel like I had to shoehorn them ino to meet the marks. Overall while you could learn these topics on your own, a 12-week course made super engaging meant that we were able to learn about all of these in more detail.",course,education,positive,18,24
89,"CS 446 is a great course for anyone who is interested in becoming a software engineer. It covers a wide range of topics including architectures, design patterns, stakeholder management, release engineering and many more. The course is mainly project-based, and the exam is really not that hard. The only downside is that the course makes you use android, which makes it hard to adhere to some of the requirements( using two architectures and two design patterns). It made me feel like I had to shoehorn them ino to meet the marks. Overall while you could learn these topics on your own, a 12-week course made super engaging meant that we were able to learn about all of these in more detail.",topics,education,positive,113,119
90,"CS 446 is a great course for anyone who is interested in becoming a software engineer. It covers a wide range of topics including architectures, design patterns, stakeholder management, release engineering and many more. The course is mainly project-based, and the exam is really not that hard. The only downside is that the course makes you use android, which makes it hard to adhere to some of the requirements( using two architectures and two design patterns). It made me feel like I had to shoehorn them ino to meet the marks. Overall while you could learn these topics on your own, a 12-week course made super engaging meant that we were able to learn about all of these in more detail.",exam,education,positive,265,269
91,"CS 446 is a great course for anyone who is interested in becoming a software engineer. It covers a wide range of topics including architectures, design patterns, stakeholder management, release engineering and many more. The course is mainly project-based, and the exam is really not that hard. The only downside is that the course makes you use android, which makes it hard to adhere to some of the requirements( using two architectures and two design patterns). It made me feel like I had to shoehorn them ino to meet the marks. Overall while you could learn these topics on your own, a 12-week course made super engaging meant that we were able to learn about all of these in more detail.",android,education,negative,346,353
93,great anatomy teacher. i highly recommend him to anyone who has to take human anatomy or cadaver. he knows exactly what he is talking about and is funny/ kind/ understanding. the tests are veerrrry fair as long as you review the notes/ book,anatomy teacher,education,positive,6,21
98,great anatomy teacher. i highly recommend him to anyone who has to take human anatomy or cadaver. he knows exactly what he is talking about and is funny/ kind/ understanding. the tests are veerrrry fair as long as you review the notes/ book,tests,education,positive,179,184
100,The university offers amazing opportunities and provides amazing standards of education and enjoyment,opportunities,education,positive,30,43
101,The university offers amazing opportunities and provides amazing standards of education and enjoyment,enjoyment,education,positive,92,101
102,The university offers amazing opportunities and provides amazing standards of education and enjoyment,standards of education,education,positive,65,87
103,"Mr. Ray is sooo nice. He will explain things over to you if you are bad at math, such as myself. Gives out lots of hw for extra points and practice. Must come to class if you do not already know this stuff.",mr. ray,education,positive,0,7
106,He grades incredibly harshly and class is boring.,class,education,negative,33,38
107,"This lady is SO MEAN. I dread going to this class because it is awkward and everyone can't stand her. The class readings are hard, she covers way too much too fast, and she is really impatient. It would be ok if it was hard and she was nice, but it is a hard class with no payoff since she is so mean. Future students: Don't take her!",this lady,education,negative,0,9
109,"This lady is SO MEAN. I dread going to this class because it is awkward and everyone can't stand her. The class readings are hard, she covers way too much too fast, and she is really impatient. It would be ok if it was hard and she was nice, but it is a hard class with no payoff since she is so mean. Future students: Don't take her!",class,education,negative,44,49
111,"This lady is SO MEAN. I dread going to this class because it is awkward and everyone can't stand her. The class readings are hard, she covers way too much too fast, and she is really impatient. It would be ok if it was hard and she was nice, but it is a hard class with no payoff since she is so mean. Future students: Don't take her!",class readings,education,negative,106,120
117,"What a great class! She is VERY knowledgeable and helpful! I suggest participating in the online lecture.. very helpful and actually a lot of fun! Read the chapters, participate and you will do well! NOT an easy A but it is easy to do well if you work for it! Great Teacher, great class!!!",class,education,positive,13,18
118,"What a great class! She is VERY knowledgeable and helpful! I suggest participating in the online lecture.. very helpful and actually a lot of fun! Read the chapters, participate and you will do well! NOT an easy A but it is easy to do well if you work for it! Great Teacher, great class!!!",teacher,education,positive,266,273
120,"What a great class! She is VERY knowledgeable and helpful! I suggest participating in the online lecture.. very helpful and actually a lot of fun! Read the chapters, participate and you will do well! NOT an easy A but it is easy to do well if you work for it! Great Teacher, great class!!!",online lecture,education,positive,90,104
122,"What a great class! She is VERY knowledgeable and helpful! I suggest participating in the online lecture.. very helpful and actually a lot of fun! Read the chapters, participate and you will do well! NOT an easy A but it is easy to do well if you work for it! Great Teacher, great class!!!",class,education,negative,13,18
128,"If you have to take BA323, this is the guy to take it with. Blum's lectures are straight and to the point, his exams have no "" trick "" questions, and there is a fair amount of hw. He's also pretty hilarious. Go to class( and the"" labs""), study, do the hw, and you'll pass. Best 8am class I've ever had to take.",blum's lectures,education,positive,60,75
129,"If you have to take BA323, this is the guy to take it with. Blum's lectures are straight and to the point, his exams have no "" trick "" questions, and there is a fair amount of hw. He's also pretty hilarious. Go to class( and the"" labs""), study, do the hw, and you'll pass. Best 8am class I've ever had to take.",his exams,education,positive,107,116
130,"If you have to take BA323, this is the guy to take it with. Blum's lectures are straight and to the point, his exams have no "" trick "" questions, and there is a fair amount of hw. He's also pretty hilarious. Go to class( and the"" labs""), study, do the hw, and you'll pass. Best 8am class I've ever had to take.",hw,education,negative,176,178
133,"This man! He's funny and keep the class entertained. BUT! He expects too much. He takes off marks for every mistake. You miss an accent, marks off, wrong article, marks off. He gives no leniency. He doesn't really teach either. All he does is give you homework and practice problems. Like are we supposed to know if you don't teach?",this man,education,positive,0,8
135,"This man! He's funny and keep the class entertained. BUT! He expects too much. He takes off marks for every mistake. You miss an accent, marks off, wrong article, marks off. He gives no leniency. He doesn't really teach either. All he does is give you homework and practice problems. Like are we supposed to know if you don't teach?",this man,education,negative,0,8
139,"The lab reports can be extremely time consuming! The final exam was quite challenging, but less challenging than the 120 lab exam.",lab reports,education,negative,4,15
140,"The lab reports can be extremely time consuming! The final exam was quite challenging, but less challenging than the 120 lab exam.",final exam,education,positive,53,63
141,"The lab reports can be extremely time consuming! The final exam was quite challenging, but less challenging than the 120 lab exam.",final exam,education,negative,53,63
143,I slacked off a bit and got a B+. Lots of extra credit. Easy teacher and class. Final was kinda hard though,teacher,education,positive,61,68
144,I slacked off a bit and got a B+. Lots of extra credit. Easy teacher and class. Final was kinda hard though,class,education,positive,73,78
145,I slacked off a bit and got a B+. Lots of extra credit. Easy teacher and class. Final was kinda hard though,final,education,negative,80,85
146,"HRM 200 is not my idea of a "" bird "" course. There is a lot of content and the tests are not a total walk in the park either.",hrm 200,education,negative,0,7
147,"HRM 200 is not my idea of a "" bird "" course. There is a lot of content and the tests are not a total walk in the park either.",content,education,neutral,63,70
148,"HRM 200 is not my idea of a "" bird "" course. There is a lot of content and the tests are not a total walk in the park either.",tests,education,negative,79,84
149,"hated this course. it's so ridiculously useless for my degree. on top of that they didn't need to make everything this hard lol. at least it was nicely curved, i probably got 40 on that final and walked out with a 72",this course,education,negative,6,17
150,"hated this course. it's so ridiculously useless for my degree. on top of that they didn't need to make everything this hard lol. at least it was nicely curved, i probably got 40 on that final and walked out with a 72",this course,education,positive,6,17
152,"hated this course. it's so ridiculously useless for my degree. on top of that they didn't need to make everything this hard lol. at least it was nicely curved, i probably got 40 on that final and walked out with a 72",everything,education,negative,103,113
153,Great university with great opportunities!,opportunities,education,positive,28,41
154,Great university with great opportunities!,university,education,positive,6,16
157,do all the work and pace yourself. dont be overconfident cus you took french in highschool. profs are pretty cool and understanding. study hard for the exam practice writing paragraphs and conveying your thoughts,profs,education,positive,92,97
158,do all the work and pace yourself. dont be overconfident cus you took french in highschool. profs are pretty cool and understanding. study hard for the exam practice writing paragraphs and conveying your thoughts,exam,education,neutral,152,156
160,If you do not have the access code for the book you will fail every test because he does not write his own test questions based on in class lectures. He pulls questions from a publishers site and most of them are not even discussed in class. Worst teacher so far.,questions,education,negative,112,121
161,He is a very good professor. I think he tries to come off tougher than he really is. Case projects are not too hard if you divide work up among your group. He is very good at presenting material in class. 5 extra points on your exams for doing homework problems. I got a 96 on the first exam; idk why everyone thinks they are tough. They aren't.,professor,education,positive,18,27
163,He is a very good professor. I think he tries to come off tougher than he really is. Case projects are not too hard if you divide work up among your group. He is very good at presenting material in class. 5 extra points on your exams for doing homework problems. I got a 96 on the first exam; idk why everyone thinks they are tough. They aren't.,professor,education,neutral,18,27
164,He is a very good professor. I think he tries to come off tougher than he really is. Case projects are not too hard if you divide work up among your group. He is very good at presenting material in class. 5 extra points on your exams for doing homework problems. I got a 96 on the first exam; idk why everyone thinks they are tough. They aren't.,case projects,education,positive,85,98
165,He is a very good professor. I think he tries to come off tougher than he really is. Case projects are not too hard if you divide work up among your group. He is very good at presenting material in class. 5 extra points on your exams for doing homework problems. I got a 96 on the first exam; idk why everyone thinks they are tough. They aren't.,exams,education,positive,228,233
166,"Professor Rios teaches a really easy class, but his lectures and timing in which he teaches the content is so, so painfully slow. He is inspirational and everything that you would see in a good professor, but I feel like he taught in 5 weeks what I could have learned in one week. Otherwise, he's very passionate and easy to talk to. Easy A!",professor rios,education,positive,0,14
167,"Professor Rios teaches a really easy class, but his lectures and timing in which he teaches the content is so, so painfully slow. He is inspirational and everything that you would see in a good professor, but I feel like he taught in 5 weeks what I could have learned in one week. Otherwise, he's very passionate and easy to talk to. Easy A!",class,education,positive,37,42
168,"Professor Rios teaches a really easy class, but his lectures and timing in which he teaches the content is so, so painfully slow. He is inspirational and everything that you would see in a good professor, but I feel like he taught in 5 weeks what I could have learned in one week. Otherwise, he's very passionate and easy to talk to. Easy A!",his lectures and timing,education,negative,48,71
171,"If you've taken Metab 1 and Metab 2, this course is definitely the one to take if you are finishing up biochemistry. It will merge everything you've learned and complete the picture.",this course,education,positive,37,48
173,"Course material is genuinely useful and a great look into how computers actually work. If you have anyone that isn't Agnew , you might have a good time. If you do have Agnew, be prepared to learn the entire course from the textbook.",course material,education,positive,0,15
175,"Course material is genuinely useful and a great look into how computers actually work. If you have anyone that isn't Agnew , you might have a good time. If you do have Agnew, be prepared to learn the entire course from the textbook.",agnew,education,negative,117,122
177,"Great class, great subject, learned a lot. Lots of free food samples. Pay attention in class, study well and you'll make it.",class,education,positive,6,11
179,"Great class, great subject, learned a lot. Lots of free food samples. Pay attention in class, study well and you'll make it.",subject,education,positive,19,26
180,"Great class, great subject, learned a lot. Lots of free food samples. Pay attention in class, study well and you'll make it.",free food samples,education,positive,51,68
183,"She often seems angry and upset and don't have a sense of humor. Her exams are difficult, and you don't know what issues of an essay will be worth the most. Avoid taking her if possible.",exams,education,negative,69,74
187,"I regret coming to this university very much. It lacks sufficient support and usually does not provide advice, but only follows the rules and procedures. Students have no chance to be guided to visit the campus in a deeper way. Even so, tuition fees have not been reduced.",this university,education,negative,19,34
188,"I regret coming to this university very much. It lacks sufficient support and usually does not provide advice, but only follows the rules and procedures. Students have no chance to be guided to visit the campus in a deeper way. Even so, tuition fees have not been reduced.",support,education,negative,66,73
189,"I regret coming to this university very much. It lacks sufficient support and usually does not provide advice, but only follows the rules and procedures. Students have no chance to be guided to visit the campus in a deeper way. Even so, tuition fees have not been reduced.",advice,education,negative,103,109
190,"I regret coming to this university very much. It lacks sufficient support and usually does not provide advice, but only follows the rules and procedures. Students have no chance to be guided to visit the campus in a deeper way. Even so, tuition fees have not been reduced.",rules and procedures,education,negative,132,152
191,"I regret coming to this university very much. It lacks sufficient support and usually does not provide advice, but only follows the rules and procedures. Students have no chance to be guided to visit the campus in a deeper way. Even so, tuition fees have not been reduced.",visit the campus,education,negative,194,210
192,"I regret coming to this university very much. It lacks sufficient support and usually does not provide advice, but only follows the rules and procedures. Students have no chance to be guided to visit the campus in a deeper way. Even so, tuition fees have not been reduced.",tuition fees,education,negative,237,249
193,"The readings were good, but testing was hard. The midterm was long and marked difficult. The weekly quizzes were 5 questions in 5 minutes- so for those of us who can't read and think fast... take a hit to your mark. Some group work on case studies and group mini presentations on 3 events in the world. Overall the profs were great but the marking was rough.",readings,education,positive,4,12
194,"The readings were good, but testing was hard. The midterm was long and marked difficult. The weekly quizzes were 5 questions in 5 minutes- so for those of us who can't read and think fast... take a hit to your mark. Some group work on case studies and group mini presentations on 3 events in the world. Overall the profs were great but the marking was rough.",testing,education,negative,28,35
195,"The readings were good, but testing was hard. The midterm was long and marked difficult. The weekly quizzes were 5 questions in 5 minutes- so for those of us who can't read and think fast... take a hit to your mark. Some group work on case studies and group mini presentations on 3 events in the world. Overall the profs were great but the marking was rough.",midterm,education,negative,50,57
197,"The readings were good, but testing was hard. The midterm was long and marked difficult. The weekly quizzes were 5 questions in 5 minutes- so for those of us who can't read and think fast... take a hit to your mark. Some group work on case studies and group mini presentations on 3 events in the world. Overall the profs were great but the marking was rough.",weekly quizzes,education,negative,93,107
198,"The readings were good, but testing was hard. The midterm was long and marked difficult. The weekly quizzes were 5 questions in 5 minutes- so for those of us who can't read and think fast... take a hit to your mark. Some group work on case studies and group mini presentations on 3 events in the world. Overall the profs were great but the marking was rough.",profs,education,positive,315,320
199,"The readings were good, but testing was hard. The midterm was long and marked difficult. The weekly quizzes were 5 questions in 5 minutes- so for those of us who can't read and think fast... take a hit to your mark. Some group work on case studies and group mini presentations on 3 events in the world. Overall the profs were great but the marking was rough.",marking,education,negative,340,347
200,"Mark is an amazing professor. He is engaging and will keep you from falling asleep during a 0 credit class. Each assignment will be graded and you're given the chance to redo/ resubmit with his suggested edits for a higher grade. Very helpful, very positive and very motivating. Took him for both Bus Comm classes and highly recommend you do too!",mark,education,positive,0,4
205,"Took the course online, it was a breeze compared to in class!",course online,education,positive,9,22
206,Very interesting course in which we built our own proof-checking program.,course,education,positive,17,23
207,At first I thought his class was going to be so hard because of my lack of skills on using the computer. He never once took for granted that everyone knew how to use the computers. He broke everything down step by step. I had a lot of fun in his class and I already miss IT-100. To bad he's married. lol,his class,education,positive,19,28
208,At first I thought his class was going to be so hard because of my lack of skills on using the computer. He never once took for granted that everyone knew how to use the computers. He broke everything down step by step. I had a lot of fun in his class and I already miss IT-100. To bad he's married. lol,it-100,education,positive,271,277
209,"Great class! Very interesting subject. This professor really cares about his students and teaching. He even gave us a lecture on how to write and lit review. Big help! He also went out of his way to make time to answer questions , check articles and read lit review rough drafts. He coaches his students. Very positive. Excellent professor.",class,education,positive,6,11
210,"Great class! Very interesting subject. This professor really cares about his students and teaching. He even gave us a lecture on how to write and lit review. Big help! He also went out of his way to make time to answer questions , check articles and read lit review rough drafts. He coaches his students. Very positive. Excellent professor.",subject,education,positive,30,37
211,"Great class! Very interesting subject. This professor really cares about his students and teaching. He even gave us a lecture on how to write and lit review. Big help! He also went out of his way to make time to answer questions , check articles and read lit review rough drafts. He coaches his students. Very positive. Excellent professor.",professor,education,positive,44,53
213,"Great class! Very interesting subject. This professor really cares about his students and teaching. He even gave us a lecture on how to write and lit review. Big help! He also went out of his way to make time to answer questions , check articles and read lit review rough drafts. He coaches his students. Very positive. Excellent professor.",a lecture on how to write and lit review,education,positive,116,156
221,If you are looking for an elective look no further. This is a ' slum dunk ' A. If you want to boost your GPA and learn something while you are at it then this is the class for you. Very open minded prof and very helpful. 10 / 10 for her no question....,prof,education,positive,198,202
224,Really lovely campus and great clubs however I haven’t really used the careers services but can’t say they are very helpful,campus,education,positive,14,20
225,Really lovely campus and great clubs however I haven’t really used the careers services but can’t say they are very helpful,clubs,education,positive,31,36
226,Really lovely campus and great clubs however I haven’t really used the careers services but can’t say they are very helpful,careers services,education,neutral,71,87
227,Really lovely campus and great clubs however I haven’t really used the careers services but can’t say they are very helpful,careers services,education,negative,71,87
228,"Mr. Guzowski is an excellent teacher, all you have to do is show up, put in the work, make an effort, and stay for the entire class. His requirements for this semester were to write several essays, two papers, and participant in class discussions.",mr. guzowski,education,positive,0,12
229,What can I say but this was a fun class and the professor was excellent. The style of teaching was very different. You are always busy and the time goes by fast. Lots of work and I feel like a learned a bunch. He is a very smart guy and makes you laugh. I liked it a lot.,class,education,positive,34,39
230,What can I say but this was a fun class and the professor was excellent. The style of teaching was very different. You are always busy and the time goes by fast. Lots of work and I feel like a learned a bunch. He is a very smart guy and makes you laugh. I liked it a lot.,professor,education,positive,48,57
231,What can I say but this was a fun class and the professor was excellent. The style of teaching was very different. You are always busy and the time goes by fast. Lots of work and I feel like a learned a bunch. He is a very smart guy and makes you laugh. I liked it a lot.,style of teaching,education,neutral,77,94
232,What can I say but this was a fun class and the professor was excellent. The style of teaching was very different. You are always busy and the time goes by fast. Lots of work and I feel like a learned a bunch. He is a very smart guy and makes you laugh. I liked it a lot.,work,education,negative,170,174
237,Broad course on materials science. Some calculations necessary. Background in chemistry would be an asset but is unnecessary.,course,education,neutral,6,12
238,"Economics is boring, but he makes side comments about things that make it funny. But then again, I'm easily amused. His tests were so easy, just study what lines he told you to memorize. He curves the tests like crazy. But if you don't pay attention, he kind of... picks on you that day.",economics,education,negative,0,9
239,"Economics is boring, but he makes side comments about things that make it funny. But then again, I'm easily amused. His tests were so easy, just study what lines he told you to memorize. He curves the tests like crazy. But if you don't pay attention, he kind of... picks on you that day.",his tests,education,positive,116,125
240,He thinks he's being clear when he gives assignments but he's really very vague. Ask a lot of questions. Also doesn't let you take notes on ppts and just flips through them. Tell him to slow down.,assignments,education,negative,41,52
241,"Bird Course, nuf said",course,education,positive,5,11
242,Amy is my most favorite teacher ever!,amy,education,positive,0,3
243,"Manny is a great instructor and I actually enjoyed his lectures. He is fun and always made me laugh. Very organized, all notes are online. Turn all assignments in early! He will give you a zero even if you are a minute late to submit regardless of the reason. I got ill at school, left, went to dr and he still wouldnt allow me to make up Exam!",manny,education,negative,0,5
244,"Manny is a great instructor and I actually enjoyed his lectures. He is fun and always made me laugh. Very organized, all notes are online. Turn all assignments in early! He will give you a zero even if you are a minute late to submit regardless of the reason. I got ill at school, left, went to dr and he still wouldnt allow me to make up Exam!",manny,education,positive,0,5
245,"Manny is a great instructor and I actually enjoyed his lectures. He is fun and always made me laugh. Very organized, all notes are online. Turn all assignments in early! He will give you a zero even if you are a minute late to submit regardless of the reason. I got ill at school, left, went to dr and he still wouldnt allow me to make up Exam!",his lectures,education,positive,51,63
249,"Assignments take a lot of time, most of which you'll spend fighting with CSS and JS( without libraries like React, not even jQuery). Lectures feel like they're for a different course- you spend a lot of time memorizing useless trivia that you'll need to regurgitate on the exam to get a decent mark.",assignments,education,negative,0,11
250,"Assignments take a lot of time, most of which you'll spend fighting with CSS and JS( without libraries like React, not even jQuery). Lectures feel like they're for a different course- you spend a lot of time memorizing useless trivia that you'll need to regurgitate on the exam to get a decent mark.",css and js,education,negative,73,83
251,"Assignments take a lot of time, most of which you'll spend fighting with CSS and JS( without libraries like React, not even jQuery). Lectures feel like they're for a different course- you spend a lot of time memorizing useless trivia that you'll need to regurgitate on the exam to get a decent mark.",lectures,education,negative,133,141
253,"He can be a little talkative. Its true he has a wealth of knowledge, but the class is commonsense. Its mandatory for all education majors, and honestly i don't see anyone failing his class. Highly recommended.",the class,education,neutral,73,82
254,"He can be a little talkative. Its true he has a wealth of knowledge, but the class is commonsense. Its mandatory for all education majors, and honestly i don't see anyone failing his class. Highly recommended.",his class,education,positive,179,188
256,Feel like it could be easy except there were no notes the whole ass term notes. Really hard to study for a course without a source of truth for the material. Personally think lectures barely went over core concepts and were more of extended tangents. Learned more from YouTube videos than classes and am fucked for cs350.,lectures,education,negative,175,183
260,Terrible teacher! Does not care about anyone or their grade in the class. Goes on tangents and does not follow the syllabus.,teacher,education,negative,9,16
263,"This course improved my presentation skills somewhat. Besides that, I learned next to nothing of use and it was a painful 3 hours per week to get through.",course,education,negative,5,11
264,"This course improved my presentation skills somewhat. Besides that, I learned next to nothing of use and it was a painful 3 hours per week to get through.",course,education,positive,5,11
266,"BEST COURSE 1B, absolutely loved it. Blake is the GOAT. Content itself not very challenging and good marks will come with hard work.",course 1b,education,positive,5,14
267,"BEST COURSE 1B, absolutely loved it. Blake is the GOAT. Content itself not very challenging and good marks will come with hard work.",course 1b,education,neutral,5,14
269,"BEST COURSE 1B, absolutely loved it. Blake is the GOAT. Content itself not very challenging and good marks will come with hard work.",blake,education,positive,37,42
270,"BEST COURSE 1B, absolutely loved it. Blake is the GOAT. Content itself not very challenging and good marks will come with hard work.",content,education,neutral,56,63
271,"This course I think would have been very interesting and useful, if I had managed to learn anything from it. Zelek was so frustrating to learn from, he's such a nice guy and his heart is in the right place, but it's impossible to get the important information from his slides and his lectures. He would confuse us and himself while doing examples on the board, and his slides always had mistakes on them. The python assignments were a waste of time. The final exam was full of stuff we had barely brushed over in class, and there were several mistakes that he had to announce mid-exam. And then proceeded to return exam marks before the finals period had ended!! He had to change the"" pass the final to pass the course"" requirement because so many people failed.",course,education,neutral,5,11
272,"This course I think would have been very interesting and useful, if I had managed to learn anything from it. Zelek was so frustrating to learn from, he's such a nice guy and his heart is in the right place, but it's impossible to get the important information from his slides and his lectures. He would confuse us and himself while doing examples on the board, and his slides always had mistakes on them. The python assignments were a waste of time. The final exam was full of stuff we had barely brushed over in class, and there were several mistakes that he had to announce mid-exam. And then proceeded to return exam marks before the finals period had ended!! He had to change the"" pass the final to pass the course"" requirement because so many people failed.",zelek,education,negative,109,114
